,GEOID,east,north,south,west,lon,lat
1356,510330301002,-77.1368,38.2229,38.0182,-77.3952,-77.26599999999999,38.12055
1357,510330301003,-77.3239,38.1364,38.0499,-77.4183,-77.3711,38.09315
1358,510330301004,-77.2903,38.2526,38.1062,-77.48,-77.38515000000001,38.1794
1359,510330302011,-77.2431,38.0188,37.876,-77.4678,-77.35544999999999,37.9474
1360,510330303001,-77.2741,38.0502,37.9422,-77.3906,-77.33235,37.9962
1361,510330303002,-77.3469,38.1061,38.0266,-77.4096,-77.37825000000001,38.06635
1362,510330304001,-77.3769,38.1431,38.0345,-77.5314,-77.45415,38.0888
1363,510330304002,-77.4853,38.0924,38.0383,-77.5707,-77.52799999999999,38.065349999999995
1364,510330305001,-77.3773,38.0597,37.9361,-77.503,-77.44015,37.9979
1365,510619302071,-77.727,38.7031,38.6067,-77.8047,-77.76585,38.6549
1366,510619303021,-77.7871,38.7173,38.6774,-77.8446,-77.81585,38.69735
1367,510619303022,-77.801,38.757,38.7104,-77.8752,-77.8381,38.7337
1368,510619303024,-77.7872,38.7136,38.6985,-77.7997,-77.79345,38.706050000000005
1369,510619303031,-77.7495,38.7927,38.7274,-77.7909,-77.77019999999999,38.76005000000001
1370,510619303032,-77.7796,38.7818,38.7279,-77.8148,-77.7972,38.75485
1371,510619303041,-77.6802,38.8259,38.7506,-77.7732,-77.7267,38.78825
1372,510619304011,-77.6566,38.7785,38.729,-77.717,-77.6868,38.75375
1373,510619304012,-77.6264,38.7461,38.6972,-77.7189,-77.67265,38.72165
1374,510619304022,-77.6916,38.7341,38.6951,-77.7709,-77.73124999999999,38.7146
1375,510619304023,-77.7126,38.7666,38.7323,-77.7667,-77.73965,38.749449999999996
1376,510619304031,-77.5763,38.7113,38.6048,-77.7755,-77.6759,38.65805
1377,510619304032,-77.7539,38.7377,38.6979,-77.7956,-77.77475,38.7178
1378,510619307031,-77.6289,38.5002,38.4095,-77.7552,-77.69205,38.45485
1379,510619307032,-77.6924,38.5261,38.4274,-77.8014,-77.74690000000001,38.476749999999996
1380,510619307041,-77.5309,38.6363,38.4667,-77.7201,-77.6255,38.551500000000004
1381,510379303001,-78.4779,37.0038,36.8729,-78.6531,-78.5655,36.93835
1382,510379303002,-78.5351,36.9665,36.8277,-78.7019,-78.6185,36.8971
1383,510411001061,-77.5283,37.5319,37.5056,-77.5573,-77.5428,37.51875
1384,510411001062,-77.5496,37.5236,37.5045,-77.5693,-77.55945,37.51405
1385,510411001071,-77.5237,37.5255,37.4974,-77.5496,-77.53665000000001,37.511449999999996
1386,510411002052,-77.5007,37.4685,37.4605,-77.5227,-77.51169999999999,37.4645
1387,510411002053,-77.4952,37.4656,37.4548,-77.5164,-77.5058,37.4602
1388,510411002054,-77.4947,37.4617,37.4497,-77.5113,-77.503,37.4557
1389,510411002062,-77.5325,37.4622,37.4443,-77.5645,-77.54849999999999,37.45325
1390,510411002063,-77.5108,37.4594,37.4411,-77.5442,-77.5275,37.45025
1391,510411002064,-77.5152,37.4678,37.4545,-77.5329,-77.52404999999999,37.46115
1392,510411002082,-77.5661,37.4669,37.4518,-77.5916,-77.57885,37.45935
1393,510411002091,-77.5343,37.4992,37.4825,-77.5512,-77.54275,37.49085
1394,510411002092,-77.5252,37.4858,37.4665,-77.5398,-77.5325,37.476150000000004
1395,510411002093,-77.5357,37.484,37.4647,-77.5583,-77.547,37.47435
1396,510411002101,-77.5146,37.5018,37.4731,-77.5371,-77.52584999999999,37.48745
1397,510411003001,-77.4208,37.4606,37.4366,-77.4522,-77.4365,37.4486
1398,510411003002,-77.4502,37.4641,37.4481,-77.4657,-77.45795,37.4561
1399,510411004031,-77.2442,37.4059,37.3108,-77.3461,-77.29515,37.35835
1400,510411004032,-77.3338,37.3786,37.3431,-77.375,-77.3544,37.36085
1401,510411004033,-77.3555,37.4378,37.3498,-77.4314,-77.39345,37.3938
1402,510411004051,-77.4386,37.4482,37.4362,-77.4534,-77.446,37.4422
1403,510411004061,-77.4339,37.4376,37.4077,-77.4537,-77.4438,37.422650000000004
1404,510110402001,-78.705,37.5525,37.391,-78.8377,-78.77135,37.47175
1405,510110402002,-78.7866,37.5454,37.3638,-78.926,-78.8563,37.4546
1406,510110402003,-78.8952,37.512,37.3407,-79.0185,-78.95685,37.42635
1407,510110403001,-78.5944,37.4569,37.2843,-78.797,-78.69569999999999,37.370599999999996
1408,510110403002,-78.6897,37.3466,37.2672,-78.7989,-78.74430000000001,37.3069
1409,510110403003,-78.7521,37.32,37.2019,-78.9301,-78.8411,37.26095
1410,510110403004,-78.6327,37.3204,37.2203,-78.7788,-78.70575,37.27035
1411,510131001004,-77.1474,38.8977,38.8892,-77.164,-77.1557,38.89345
1412,510594214002,-77.0827,38.7701,38.7615,-77.0953,-77.089,38.7658
1413,510594214003,-77.0872,38.7636,38.7597,-77.0956,-77.0914,38.76165
1414,510594215001,-77.083,38.7599,38.7478,-77.0939,-77.08845,38.75385
1415,510594215002,-77.0831,38.7484,38.7405,-77.096,-77.08955,38.74445
1416,510594216001,-77.0955,38.7474,38.7365,-77.1038,-77.09965,38.74195
1417,510594216002,-77.0886,38.7417,38.7377,-77.0991,-77.09385,38.7397
1418,510594216003,-77.0891,38.7393,38.7294,-77.1073,-77.09819999999999,38.73435
1419,510594217012,-77.1007,38.7405,38.7312,-77.1099,-77.1053,38.73585
1420,510594217021,-77.1135,38.7431,38.7297,-77.1276,-77.12055000000001,38.7364
1421,510594217022,-77.1021,38.7458,38.7343,-77.1168,-77.10945,38.74005
1422,510594218002,-77.122,38.7287,38.7204,-77.1309,-77.12645,38.72455
1423,510594218003,-77.112,38.732,38.7222,-77.1263,-77.11914999999999,38.7271
1424,510594219002,-77.1321,38.7486,38.7075,-77.1912,-77.16165,38.72805
1425,510594219003,-77.157,38.7129,38.7081,-77.163,-77.16,38.710499999999996
1426,510594220001,-77.18,38.7387,38.7073,-77.2085,-77.19425000000001,38.723
1427,510594221012,-77.2068,38.7213,38.7027,-77.2241,-77.21545,38.712
1428,510594221013,-77.2032,38.711,38.7025,-77.2128,-77.208,38.70675
1429,510594221021,-77.193,38.71,38.6664,-77.2406,-77.2168,38.6882
1430,510594221022,-77.2156,38.7056,38.6677,-77.2458,-77.2307,38.68665
1431,510594221024,-77.2087,38.7047,38.6959,-77.2207,-77.2147,38.7003
1432,510594222011,-77.2261,38.7281,38.7017,-77.2567,-77.2414,38.7149
1433,510594222012,-77.2134,38.7234,38.713,-77.2408,-77.2271,38.718199999999996
1434,510594222022,-77.2241,38.7053,38.6723,-77.258,-77.24105,38.6888
1435,510594222023,-77.2198,38.7144,38.7046,-77.2293,-77.22455,38.7095
1436,510594223012,-77.1179,38.7823,38.7728,-77.1355,-77.1267,38.77755
1437,510594223021,-77.1322,38.7792,38.768,-77.1437,-77.13794999999999,38.7736
1438,510594223022,-77.1355,38.7841,38.7669,-77.1495,-77.1425,38.7755
1439,510594223024,-77.1454,38.7753,38.7638,-77.1557,-77.15055,38.76955
1440,510594224011,-77.1458,38.7651,38.7586,-77.1509,-77.14835,38.761849999999995
1441,510594224012,-77.1396,38.768,38.7565,-77.148,-77.1438,38.76225
1442,510594224021,-77.1239,38.7728,38.7582,-77.1416,-77.13275,38.7655
1443,510619307042,-77.6281,38.5279,38.4303,-77.707,-77.66755,38.4791
1444,510619307051,-77.65,38.6415,38.5067,-77.7855,-77.71775,38.5741
1445,510619307062,-77.7693,38.5629,38.5249,-77.8202,-77.79475,38.5439
1446,510619307063,-77.7625,38.583,38.5529,-77.8006,-77.78155000000001,38.567949999999996
1447,510619307071,-77.7677,38.6182,38.5291,-77.8771,-77.8224,38.57365
1448,510639201011,-80.1261,37.1211,36.9903,-80.3116,-80.21885,37.0557
1449,510639201012,-80.2152,37.0549,36.9167,-80.3456,-80.2804,36.9858
1450,510639201013,-80.3082,37.0266,36.8952,-80.4464,-80.37729999999999,36.9609
1451,510639201021,-80.1044,37.1235,36.9111,-80.2654,-80.1849,37.0173
1452,510379302003,-78.697,37.0767,36.9156,-78.9046,-78.80080000000001,36.99615
1453,510411004071,-77.4086,37.4132,37.3769,-77.4344,-77.42150000000001,37.39505
1454,510411004072,-77.4301,37.4104,37.39,-77.4541,-77.4421,37.4002
1455,510411004091,-77.4132,37.3753,37.355,-77.4406,-77.4269,37.36515
1456,510411004092,-77.4196,37.3882,37.3651,-77.4532,-77.43639999999999,37.37665
1457,510411004093,-77.4379,37.3906,37.3572,-77.4543,-77.4461,37.3739
1458,510411004101,-77.4434,37.3704,37.3502,-77.4645,-77.45394999999999,37.360299999999995
1459,510411005051,-77.4231,37.3594,37.343,-77.4434,-77.43325,37.351200000000006
1460,510411005052,-77.4429,37.356,37.3311,-77.4714,-77.45715,37.34355
1461,510411005054,-77.434,37.351,37.3417,-77.447,-77.4405,37.34635
1462,510411005055,-77.4245,37.3572,37.3425,-77.4474,-77.43594999999999,37.34985
1463,510411005061,-77.4315,37.3427,37.3312,-77.4462,-77.43885,37.33695
1464,510411005062,-77.4057,37.3433,37.3218,-77.4407,-77.42320000000001,37.33255
1465,510411005063,-77.3891,37.3284,37.2863,-77.4279,-77.4085,37.30735
1466,510411005071,-77.4276,37.3338,37.3066,-77.4602,-77.4439,37.3202
1467,510411005072,-77.4117,37.3145,37.2745,-77.4548,-77.43325,37.2945
1468,510411005081,-77.4088,37.3317,37.301,-77.4429,-77.42585,37.31635
1469,510411005082,-77.391,37.316,37.2717,-77.4317,-77.41135,37.293850000000006
1470,510411005091,-77.3335,37.3546,37.2373,-77.4057,-77.36959999999999,37.29595
1471,510411005101,-77.326,37.3431,37.3246,-77.341,-77.33349999999999,37.33385
1472,510411005102,-77.2967,37.3339,37.3088,-77.3375,-77.31710000000001,37.321349999999995
1473,510411006002,-77.4154,37.2435,37.2327,-77.4279,-77.42165,37.2381
1474,510411006003,-77.4175,37.2392,37.2264,-77.4346,-77.42605,37.2328
1475,510411007011,-77.4156,37.2691,37.2484,-77.4398,-77.4277,37.25875
1476,510131002002,-77.1327,38.914,38.9022,-77.1517,-77.1422,38.908100000000005
1477,510131002003,-77.1284,38.9077,38.9028,-77.1423,-77.13535,38.905249999999995
1478,510131002004,-77.1249,38.904,38.8964,-77.1363,-77.1306,38.9002
1479,510131002006,-77.1377,38.904,38.8948,-77.1485,-77.1431,38.8994
1480,510131003001,-77.1168,38.9343,38.9173,-77.1394,-77.12809999999999,38.925799999999995
1481,510131003002,-77.119,38.9253,38.9132,-77.1362,-77.1276,38.919250000000005
1482,510131003004,-77.1245,38.9158,38.9081,-77.1353,-77.12989999999999,38.91195
1483,510131003005,-77.1134,38.918,38.9031,-77.1312,-77.1223,38.91055
1484,510131004001,-77.1074,38.9295,38.9113,-77.1227,-77.11505,38.9204
1485,510131004002,-77.1004,38.92,38.9033,-77.1134,-77.1069,38.91165
1486,510131005001,-77.0932,38.9015,38.8959,-77.1073,-77.10024999999999,38.8987
1487,510131005002,-77.1065,38.9065,38.8967,-77.1164,-77.11144999999999,38.9016
1488,510131005003,-77.1102,38.9113,38.8989,-77.123,-77.1166,38.9051
1489,510131005004,-77.1194,38.908,38.8966,-77.13,-77.12469999999999,38.9023
1490,510131006002,-77.1078,38.899,38.8888,-77.1123,-77.11005,38.8939
1491,510131006003,-77.1113,38.8994,38.8881,-77.1153,-77.11330000000001,38.89375
1492,510131007002,-77.1143,38.8935,38.8864,-77.1198,-77.11705,38.88995
1493,510131007003,-77.1187,38.8879,38.88,-77.128,-77.12335,38.88395
1494,510131007004,-77.1177,38.8913,38.8853,-77.1264,-77.12205,38.8883
1495,510131007006,-77.1194,38.8976,38.8906,-77.1274,-77.1234,38.894099999999995
1496,510131008001,-77.1241,38.9003,38.8923,-77.1336,-77.12885,38.8963
1497,510131008002,-77.1216,38.8958,38.89,-77.1323,-77.12695,38.8929
1498,510131009001,-77.1253,38.8964,38.8859,-77.1389,-77.13210000000001,38.891149999999996
1499,510131009003,-77.1254,38.8849,38.8792,-77.1346,-77.13,38.88205
1500,510131009004,-77.1325,38.8868,38.8792,-77.1391,-77.13579999999999,38.882999999999996
1501,510131010002,-77.1356,38.8931,38.8859,-77.1418,-77.1387,38.8895
1502,510131010003,-77.1373,38.8872,38.8799,-77.1446,-77.14095,38.88355
1503,510131010004,-77.1395,38.8911,38.8817,-77.1461,-77.1428,38.8864
1504,510131011002,-77.1442,38.889,38.8822,-77.1563,-77.15025,38.8856
1505,510131011003,-77.1456,38.8847,38.8736,-77.1554,-77.1505,38.87915
1506,510131011004,-77.1537,38.8899,38.879,-77.1659,-77.15979999999999,38.88445
1507,510131011005,-77.1516,38.8921,38.8856,-77.1645,-77.15805,38.88885
1508,510131012002,-77.1339,38.8796,38.8731,-77.144,-77.13895,38.87635
1509,510131012003,-77.1391,38.8822,38.8731,-77.1471,-77.1431,38.87765
1510,510131013001,-77.1209,38.8816,38.8749,-77.1394,-77.13015,38.878249999999994
1511,510131013003,-77.1112,38.8738,38.8667,-77.1197,-77.11545,38.87025
1512,510594224023,-77.137,38.7652,38.7548,-77.1458,-77.1414,38.760000000000005
1513,510594224031,-77.1202,38.7671,38.7565,-77.1334,-77.1268,38.7618
1514,510594224032,-77.1114,38.781,38.766,-77.1322,-77.12180000000001,38.7735
1515,510594301012,-77.3083,38.8159,38.8002,-77.3252,-77.31675,38.808049999999994
1516,510594301013,-77.3119,38.8115,38.8005,-77.3266,-77.31925,38.806
1517,510594301021,-77.2955,38.8093,38.7976,-77.3096,-77.30255,38.80345
1518,510594302011,-77.2857,38.8148,38.8018,-77.3092,-77.29745,38.8083
1519,510594302021,-77.2803,38.8266,38.8172,-77.3033,-77.2918,38.8219
1520,510594302022,-77.274,38.8226,38.8106,-77.2918,-77.2829,38.8166
1521,510594302031,-77.2891,38.8249,38.8129,-77.3089,-77.299,38.8189
1522,510594304001,-77.2303,38.8111,38.8029,-77.2565,-77.24340000000001,38.807
1523,510594304002,-77.2187,38.8067,38.7925,-77.2529,-77.2358,38.7996
1524,510594304003,-77.2118,38.8114,38.7931,-77.2333,-77.22255,38.80225
1525,510594306001,-77.1861,38.7972,38.7907,-77.1977,-77.1919,38.793949999999995
1526,510594306002,-77.1859,38.7918,38.7859,-77.1958,-77.19085000000001,38.78885
1527,510594306003,-77.1846,38.7862,38.7776,-77.1948,-77.1897,38.7819
1528,510594307001,-77.1934,38.7957,38.7826,-77.2188,-77.20609999999999,38.78915
1529,510594307002,-77.1943,38.7849,38.7752,-77.2106,-77.20245,38.78005
1530,510594308011,-77.2292,38.7921,38.7792,-77.2417,-77.23545,38.785650000000004
1531,510594308012,-77.2034,38.7873,38.7742,-77.2304,-77.21690000000001,38.78075
1532,510594308021,-77.2063,38.7928,38.7799,-77.2304,-77.21835,38.78635
1533,510594308023,-77.2318,38.7962,38.79,-77.2478,-77.2398,38.793099999999995
1534,510594309012,-77.2402,38.7939,38.7807,-77.2541,-77.24715,38.7873
1535,510594309021,-77.2548,38.7966,38.7869,-77.2734,-77.2641,38.79175
1536,510594309022,-77.2461,38.7959,38.7834,-77.2658,-77.25595,38.78965
1537,510594310012,-77.2623,38.7927,38.7821,-77.2765,-77.26939999999999,38.787400000000005
1538,510594310013,-77.2538,38.7862,38.7748,-77.2666,-77.2602,38.7805
1539,510594310021,-77.2458,38.7832,38.7732,-77.2623,-77.25405,38.7782
1540,510594313001,-77.2488,38.7761,38.7664,-77.2683,-77.25855,38.771249999999995
1541,510594313003,-77.227,38.7752,38.7571,-77.2501,-77.23855,38.766149999999996
1542,510594314001,-77.2319,38.7792,38.77,-77.2458,-77.23885,38.77460000000001
1543,510594314002,-77.2233,38.7765,38.7605,-77.2405,-77.2319,38.7685
1544,510594315001,-77.2064,38.7806,38.7666,-77.2332,-77.21979999999999,38.7736
1545,510639201022,-80.1978,36.9456,36.837,-80.3556,-80.2767,36.8913
1546,510639202001,-80.352,37.0215,36.8657,-80.5296,-80.4408,36.9436
1547,510639202002,-80.4561,36.9966,36.8415,-80.634,-80.54505,36.91905
1548,510639202003,-80.3175,36.8952,36.7087,-80.567,-80.44225,36.801950000000005
1549,510650201011,-78.1921,37.9767,37.8568,-78.3215,-78.2568,37.91675
1550,510650201021,-78.2978,37.9559,37.9134,-78.3666,-78.3322,37.934650000000005
1551,510650201022,-78.2958,37.9182,37.8843,-78.3427,-78.31925,37.901250000000005
1552,510650201023,-78.3206,37.9279,37.9023,-78.3529,-78.33675,37.915099999999995
1553,510650202001,-78.0633,37.9536,37.8445,-78.2637,-78.1635,37.89905
1554,510411007012,-77.4253,37.2557,37.2297,-77.4534,-77.43934999999999,37.2427
1555,510411007013,-77.4531,37.2424,37.2298,-77.4983,-77.4757,37.2361
1556,510411007021,-77.4268,37.2906,37.234,-77.505,-77.4659,37.262299999999996
1557,510411007031,-77.553,37.3396,37.2809,-77.646,-77.5995,37.310249999999996
1558,510411007032,-77.4844,37.3248,37.2173,-77.6704,-77.5774,37.27105
1559,510411007033,-77.4979,37.2758,37.2313,-77.5653,-77.5316,37.25355
1560,510411007034,-77.4668,37.3336,37.2645,-77.5689,-77.51785000000001,37.299049999999994
1561,510411008042,-77.4522,37.4493,37.4393,-77.4727,-77.46245,37.4443
1562,510411008043,-77.4645,37.4642,37.4411,-77.4865,-77.47550000000001,37.45265
1563,510411008052,-77.4709,37.4347,37.4147,-77.5021,-77.4865,37.4247
1564,510411008053,-77.4727,37.4403,37.4314,-77.489,-77.48085,37.43585
1565,510411008062,-77.457,37.4411,37.424,-77.4733,-77.46515,37.43255
1566,510411008071,-77.4534,37.4376,37.4085,-77.4824,-77.4679,37.42305
1567,510411008121,-77.5522,37.436,37.401,-77.5945,-77.57335,37.4185
1568,510411008123,-77.5555,37.4565,37.4291,-77.588,-77.57175,37.4428
1569,510411008141,-77.4803,37.4188,37.4044,-77.5022,-77.49125000000001,37.4116
1570,510411008142,-77.4813,37.41,37.3926,-77.5151,-77.4982,37.4013
1571,510411008151,-77.4537,37.4188,37.4034,-77.4849,-77.4693,37.4111
1572,510411008161,-77.4541,37.394,37.3799,-77.4716,-77.46285,37.38695
1573,510411008162,-77.4635,37.394,37.3789,-77.4856,-77.47455,37.386449999999996
1574,510411008171,-77.4865,37.3837,37.3736,-77.5046,-77.49555000000001,37.37865
1575,510411008172,-77.482,37.3937,37.3753,-77.5158,-77.49889999999999,37.3845
1576,510131013004,-77.1113,38.88,38.8737,-77.1209,-77.1161,38.876850000000005
1577,510131013006,-77.1159,38.8743,38.8665,-77.1275,-77.1217,38.870400000000004
1578,510131014011,-77.1138,38.8854,38.8783,-77.1235,-77.11865,38.88185
1579,510131014021,-77.108,38.8895,38.8844,-77.1187,-77.11335,38.88695
1580,510131014023,-77.1094,38.8856,38.8822,-77.1131,-77.11125,38.8839
1581,510131014031,-77.1091,38.8822,38.8771,-77.1158,-77.11245,38.87965
1582,510131014033,-77.1091,38.8824,38.8799,-77.1105,-77.1098,38.88115
1583,510131014034,-77.1076,38.8846,38.8773,-77.1098,-77.1087,38.88095
1584,510131014041,-77.0992,38.8861,38.8778,-77.1082,-77.1037,38.88195
1585,510131015002,-77.0858,38.8954,38.8896,-77.0932,-77.0895,38.8925
1586,510131015003,-77.0907,38.8923,38.884,-77.1006,-77.09565,38.888149999999996
1587,510131015004,-77.0962,38.8961,38.8834,-77.1083,-77.10225,38.88975
1588,510131015006,-77.0905,38.8981,38.8946,-77.0962,-77.09335,38.89635
1589,510131016011,-77.0785,38.9021,38.8959,-77.0943,-77.0864,38.899
1590,510131016012,-77.0706,38.9015,38.8969,-77.0806,-77.07560000000001,38.8992
1591,510131016022,-77.0803,38.8952,38.8912,-77.0861,-77.0832,38.8932
1592,510131016031,-77.0782,38.8969,38.8932,-77.0821,-77.08015,38.89505
1593,510131016033,-77.0682,38.8984,38.8938,-77.0739,-77.07105,38.896100000000004
1594,510131017011,-77.0779,38.8901,38.8864,-77.0835,-77.08070000000001,38.88825
1595,510131017013,-77.0819,38.891,38.8882,-77.0838,-77.08285000000001,38.8896
1596,510131017014,-77.0789,38.8932,38.89,-77.084,-77.08145,38.8916
1597,510131017022,-77.0708,38.8951,38.8896,-77.0789,-77.07485,38.89235
1598,510131017023,-77.0763,38.8944,38.8901,-77.0803,-77.0783,38.89225
1599,510131017031,-77.0745,38.8912,38.8871,-77.081,-77.07775000000001,38.88915
1600,510131018011,-77.0898,38.8896,38.8809,-77.095,-77.0924,38.88525
1601,510131018021,-77.0835,38.8917,38.8876,-77.0887,-77.0861,38.88965
1602,510131018023,-77.0833,38.8882,38.8863,-77.0861,-77.0847,38.887249999999995
1603,510131018024,-77.0833,38.8879,38.8846,-77.0883,-77.0858,38.886250000000004
1604,510131018031,-77.0873,38.8846,38.8789,-77.0945,-77.0909,38.88175
1605,510131018032,-77.0841,38.8855,38.8807,-77.0877,-77.08590000000001,38.8831
1606,510131018033,-77.0833,38.8812,38.8753,-77.0905,-77.0869,38.87825
1607,510131018034,-77.0838,38.8808,38.8728,-77.0944,-77.0891,38.8768
1608,510131019002,-77.092,38.881,38.8706,-77.1038,-77.09790000000001,38.8758
1609,510131019003,-77.0979,38.8842,38.877,-77.1039,-77.1009,38.8806
1610,510131020012,-77.1075,38.8782,38.8739,-77.1129,-77.11019999999999,38.87605
1611,510131020021,-77.1021,38.8819,38.8755,-77.1083,-77.1052,38.8787
1612,510131020031,-77.1068,38.8733,38.8676,-77.1128,-77.1098,38.870450000000005
1613,510594315002,-77.203,38.7752,38.7553,-77.2252,-77.2141,38.765249999999995
1614,510594316001,-77.1891,38.7786,38.7563,-77.2088,-77.19895,38.76745
1615,510594316003,-77.1811,38.7792,38.7647,-77.1944,-77.18775,38.771950000000004
1616,510594318011,-77.2733,38.8062,38.7972,-77.3029,-77.2881,38.8017
1617,510594318012,-77.265,38.8059,38.7952,-77.2766,-77.27080000000001,38.80055
1618,510594321001,-77.3014,38.7991,38.7876,-77.3124,-77.3069,38.793350000000004
1619,510594321002,-77.3025,38.7945,38.78,-77.3185,-77.31049999999999,38.78725
1620,510594322011,-77.2953,38.7969,38.786,-77.3031,-77.2992,38.79145
1621,510594322021,-77.2739,38.7985,38.786,-77.3029,-77.2884,38.792249999999996
1622,510594323001,-77.287,38.7877,38.7764,-77.3043,-77.29565,38.78205
1623,510594323002,-77.2797,38.7877,38.7788,-77.2913,-77.28550000000001,38.783249999999995
1624,510594323003,-77.2756,38.7838,38.7689,-77.2971,-77.28635,38.77635
1625,510594324011,-77.2717,38.7726,38.7555,-77.2853,-77.27850000000001,38.76405
1626,510594324021,-77.2633,38.7663,38.7515,-77.277,-77.27015,38.7589
1627,510594324022,-77.2538,38.7725,38.7568,-77.2681,-77.26095000000001,38.76465
1628,510594325001,-77.2439,38.7664,38.7577,-77.2617,-77.25280000000001,38.76205
1629,510594325002,-77.2378,38.7605,38.7527,-77.2633,-77.25055,38.7566
1630,510594325003,-77.2441,38.7568,38.7454,-77.2669,-77.25550000000001,38.751099999999994
1631,510594326001,-77.2212,38.753,38.7341,-77.2487,-77.23495,38.74355
1632,510594326002,-77.2211,38.7576,38.7437,-77.2443,-77.2327,38.75064999999999
1633,510594327011,-77.2118,38.7592,38.7341,-77.227,-77.21940000000001,38.74665
1634,510594327022,-77.2084,38.7424,38.7343,-77.2206,-77.2145,38.73835
1635,510594328001,-77.1844,38.7542,38.7213,-77.2123,-77.19835,38.73775
1636,510594401002,-77.247,38.8628,38.8448,-77.2689,-77.25795,38.8538
1637,510594401003,-77.2615,38.8596,38.8399,-77.2717,-77.2666,38.84975
1638,510594401004,-77.2457,38.8472,38.8378,-77.2619,-77.2538,38.8425
1639,510594402011,-77.2198,38.8758,38.8538,-77.2402,-77.23,38.8648
1640,510594402022,-77.2277,38.8657,38.8377,-77.2472,-77.23745,38.851699999999994
1641,510594402023,-77.2232,38.8619,38.8461,-77.2448,-77.23400000000001,38.854
1642,510594403001,-77.2179,38.8552,38.8343,-77.2377,-77.2278,38.844750000000005
1643,510594403002,-77.2187,38.8461,38.8345,-77.2447,-77.23169999999999,38.8403
1644,510650202002,-78.0649,37.9034,37.7491,-78.2663,-78.1656,37.82625
1645,510650202003,-78.159,37.8576,37.7352,-78.3259,-78.24245,37.7964
1646,510650202004,-78.1914,37.7702,37.6903,-78.3024,-78.24690000000001,37.73025
1647,510650203001,-78.2678,37.9384,37.8038,-78.4244,-78.3461,37.8711
1648,510650203002,-78.2845,37.8752,37.71,-78.4674,-78.37594999999999,37.7926
1649,510650203003,-78.4016,37.8247,37.7377,-78.4916,-78.4466,37.7812
1650,510670201011,-79.6375,37.1454,37.0651,-79.733,-79.68525,37.10525
1651,510670201012,-79.6548,37.1009,37.0245,-79.7594,-79.7071,37.06270000000001
1652,510670201013,-79.5923,37.1,37.0314,-79.6879,-79.64009999999999,37.0657
1653,510411008181,-77.5285,37.4468,37.4231,-77.5557,-77.5421,37.43495
1654,510411008182,-77.5221,37.4444,37.4098,-77.5631,-77.5426,37.427099999999996
1655,510411008191,-77.4855,37.4634,37.4379,-77.5115,-77.4985,37.450649999999996
1656,510411008192,-77.4893,37.4499,37.4159,-77.5362,-77.51275,37.432900000000004
1657,510411008201,-77.4905,37.4337,37.3937,-77.5667,-77.5286,37.413700000000006
1658,510411008211,-77.5206,37.3731,37.3159,-77.6317,-77.57615,37.3445
1659,510411008212,-77.5084,37.4094,37.3498,-77.6186,-77.5635,37.379599999999996
1660,510411008221,-77.4293,37.3417,37.276,-77.4957,-77.4625,37.30885000000001
1661,510411008222,-77.5071,37.3683,37.3221,-77.5503,-77.52869999999999,37.3452
1662,510411008223,-77.4677,37.3759,37.313,-77.5177,-77.4927,37.34445
1663,510411009021,-77.5826,37.5334,37.5245,-77.6034,-77.59299999999999,37.52895
1664,510411009022,-77.5453,37.5361,37.5233,-77.583,-77.56415,37.5297
1665,510411009071,-77.5576,37.5229,37.4972,-77.5838,-77.57069999999999,37.51005
1666,510411009072,-77.5451,37.5074,37.4951,-77.5675,-77.5563,37.50125
1667,510411009102,-77.5801,37.4904,37.4758,-77.5977,-77.5889,37.4831
1668,510411009103,-77.5635,37.4818,37.4608,-77.5936,-77.57855,37.4713
1669,510411009104,-77.5807,37.4776,37.4655,-77.5966,-77.58865,37.47155
1670,510411009121,-77.6371,37.4479,37.4142,-77.6915,-77.6643,37.43105
1671,510411009123,-77.6324,37.4504,37.4285,-77.6574,-77.6449,37.43945
1672,510411009124,-77.6303,37.4377,37.4204,-77.6496,-77.63995,37.429050000000004
1673,510411009152,-77.6115,37.5221,37.5028,-77.637,-77.62425,37.51245
1674,510131020033,-77.1003,38.877,38.8708,-77.1075,-77.10390000000001,38.873900000000006
1675,510131021001,-77.1166,38.8645,38.8581,-77.1318,-77.1242,38.8613
1676,510131021002,-77.1131,38.8675,38.8617,-77.1376,-77.12535,38.864599999999996
1677,510131022002,-77.1177,38.8566,38.8533,-77.1236,-77.12065,38.85495
1678,510131022003,-77.1096,38.8622,38.8559,-77.12,-77.1148,38.859049999999996
1679,510131022005,-77.1122,38.8588,38.854,-77.119,-77.1156,38.8564
1680,510131023011,-77.1041,38.869,38.8619,-77.1155,-77.1098,38.865449999999996
1681,510131023012,-77.0946,38.8706,38.8639,-77.1069,-77.10075,38.86725
1682,510131023021,-77.1086,38.8645,38.8564,-77.116,-77.1123,38.86045
1683,510131023024,-77.092,38.8664,38.8588,-77.1041,-77.09805,38.8626
1684,510131024001,-77.0783,38.8771,38.8687,-77.087,-77.08265,38.8729
1685,510131024002,-77.0826,38.874,38.8681,-77.0894,-77.086,38.87105
1686,510131024004,-77.0883,38.8735,38.8684,-77.1007,-77.09450000000001,38.87095
1687,510131025001,-77.0629,38.8701,38.8643,-77.0809,-77.0719,38.8672
1688,510131025002,-77.0803,38.8689,38.8626,-77.0881,-77.0842,38.86575
